0.01505	-0.0229	0.010576
0.014451	-0.0229	0.011367
0.013895	-0.0229	0.012158
0.013169	-0.0229	0.012949
0.012476	-0.0229	0.01374
0.011887	-0.0229	0.014531
0.011273	-0.0229	0.015322
0.010585	-0.0229	0.016113
0.0097888	-0.0229	0.016904
0.0097331	-0.0229	0.017696
0.0096319	-0.0229	0.018487
0.0094485	-0.0229	0.019278
0.009146	-0.0229	0.020069
0.0087359	-0.0229	0.02086
0.0082175	-0.0229	0.021651
0.0076019	-0.0229	0.022442
0.0069473	-0.0229	0.023233
0.0062857	-0.0229	0.024024
0.0056438	-0.0229	0.024816
0.0049887	-0.0229	0.025607
0.004417	-0.0229	0.026398
0.0038204	-0.0229	0.027189
0.0031915	-0.0229	0.02798
0.0021984	-0.0229	0.028771
0.0014557	-0.0229	0.029562
0.00085148	-0.0229	0.030353
0.00028894	-0.0229	0.031144
-0.00042512	-0.0229	0.031936
-0.0012933	-0.0229	0.032727
-0.0029722	-0.0229	0.033518
-0.0043882	-0.0229	0.034309
-0.0062601	-0.0229	0.0351
0.0056758	-0.022119	-0.0361
0.0056847	-0.022119	-0.035309
0.0064688	-0.022119	-0.034518
0.0071943	-0.022119	-0.033727
0.007755	-0.022119	-0.032936
0.0083509	-0.022119	-0.032144
0.0088781	-0.022119	-0.031353
0.0094117	-0.022119	-0.030562
0.0099598	-0.022119	-0.029771
0.010569	-0.022119	-0.02898
0.011108	-0.022119	-0.028189
0.011771	-0.022119	-0.027398
0.012336	-0.022119	-0.026607
0.012911	-0.022119	-0.025816
0.013402	-0.022119	-0.025024
0.013923	-0.022119	-0.024233
0.014427	-0.022119	-0.023442
0.01484	-0.022119	-0.022651
0.015224	-0.022119	-0.02186
0.015578	-0.022119	-0.021069
0.015921	-0.022119	-0.020278
0.016269	-0.022119	-0.019487
0.016596	-0.022119	-0.018696
0.01688	-0.022119	-0.017904
0.01713	-0.022119	-0.017113
0.017399	-0.022119	-0.016322
0.017657	-0.022119	-0.015531
0.017902	-0.022119	-0.01474
0.018133	-0.022119	-0.013949
0.018349	-0.022119	-0.013158
0.018549	-0.022119	-0.012367
0.018734	-0.022119	-0.011576
0.018903	-0.022119	-0.010784
0.019055	-0.022119	-0.0099933
0.019191	-0.022119	-0.0092022
0.019311	-0.022119	-0.0084111
0.019413	-0.022119	-0.00762
0.019496	-0.022119	-0.0068289
0.019559	-0.022119	-0.0060378
0.019601	-0.022119	-0.0052467
0.019623	-0.022119	-0.0044556
0.019621	-0.022119	-0.0036644
0.019598	-0.022119	-0.0028733
0.019551	-0.022119	-0.0020822
0.019481	-0.022119	-0.0012911
0.019388	-0.022119	-0.0005
0.019271	-0.022119	0.00029111
0.019132	-0.022119	0.0010822
0.018969	-0.022119	0.0018733
0.018784	-0.022119	0.0026644
0.018576	-0.022119	0.0034556
0.018346	-0.022119	0.0042467
0.01811	-0.022119	0.0050378
0.017829	-0.022119	0.0058289
0.017543	-0.022119	0.00662
0.017259	-0.022119	0.0074111
0.016934	-0.022119	0.0082022
0.016597	-0.022119	0.0089933
0.016207	-0.022119	0.0097844
0.015725	-0.022119	0.010576
0.015189	-0.022119	0.011367
0.014678	-0.022119	0.012158
0.013979	-0.022119	0.012949
0.013359	-0.022119	0.01374
0.01279	-0.022119	0.014531
0.01223	-0.022119	0.015322
0.011776	-0.022119	0.016113
0.011171	-0.022119	0.016904
0.011072	-0.022119	0.017696
0.010845	-0.022119	0.018487
0.01056	-0.022119	0.019278
0.010182	-0.022119	0.020069
0.0097596	-0.022119	0.02086
0.0091737	-0.022119	0.021651
0.0085802	-0.022119	0.022442
0.0079713	-0.022119	0.023233
0.0073455	-0.022119	0.024024
0.0067737	-0.022119	0.024816
0.0060595	-0.022119	0.025607
0.0054488	-0.022119	0.026398
0.004744	-0.022119	0.027189
0.0039926	-0.022119	0.02798
0.0031034	-0.022119	0.028771
0.0022584	-0.022119	0.029562
0.0014583	-0.022119	0.030353
0.00069924	-0.022119	0.031144
-0.00017975	-0.022119	0.031936
-0.0011719	-0.022119	0.032727
-0.0024806	-0.022119	0.033518
-0.0035987	-0.022119	0.034309
-0.0041078	-0.022119	0.0351
0.0050368	-0.021337	-0.0361
0.0064513	-0.021337	-0.035309
0.0072816	-0.021337	-0.034518
0.0079554	-0.021337	-0.033727
0.0085604	-0.021337	-0.032936
0.009101	-0.021337	-0.032144
0.0096043	-0.021337	-0.031353
0.010099	-0.021337	-0.030562
0.010612	-0.021337	-0.029771
0.011149	-0.021337	-0.02898
0.011668	-0.021337	-0.028189
0.012286	-0.021337	-0.027398
0.012858	-0.021337	-0.026607
0.013412	-0.021337	-0.025816
0.013872	-0.021337	-0.025024
0.014332	-0.021337	-0.024233
0.014802	-0.021337	-0.023442
0.015224	-0.021337	-0.022651
0.015622	-0.021337	-0.02186
0.015993	-0.021337	-0.021069
0.016328	-0.021337	-0.020278
0.016649	-0.021337	-0.019487
0.016975	-0.021337	-0.018696
0.01725	-0.021337	-0.017904
0.017513	-0.021337	-0.017113
0.017765	-0.021337	-0.016322
0.018007	-0.021337	-0.015531
0.018238	-0.021337	-0.01474
0.018457	-0.021337	-0.013949
0.018663	-0.021337	-0.013158
0.018855	-0.021337	-0.012367
0.019033	-0.021337	-0.011576
0.019196	-0.021337	-0.010784
0.019344	-0.021337	-0.0099933
0.019477	-0.021337	-0.0092022
0.019593	-0.021337	-0.0084111
0.019693	-0.021337	-0.00762
0.019776	-0.021337	-0.0068289
0.01984	-0.021337	-0.0060378
0.019884	-0.021337	-0.0052467
0.019908	-0.021337	-0.0044556
0.019911	-0.021337	-0.0036644
0.019893	-0.021337	-0.0028733
0.019853	-0.021337	-0.0020822
0.01979	-0.021337	-0.0012911
0.019706	-0.021337	-0.0005
0.0196	-0.021337	0.00029111
0.019473	-0.021337	0.0010822
0.019325	-0.021337	0.0018733
0.019156	-0.021337	0.0026644
0.018967	-0.021337	0.0034556
0.018758	-0.021337	0.0042467
0.018529	-0.021337	0.0050378
0.018262	-0.021337	0.0058289
0.017998	-0.021337	0.00662
0.01769	-0.021337	0.0074111
0.017355	-0.021337	0.0082022
0.016997	-0.021337	0.0089933
0.016597	-0.021337	0.0097844
0.01617	-0.021337	0.010576
0.015709	-0.021337	0.011367
0.015193	-0.021337	0.012158
0.014537	-0.021337	0.012949
0.013947	-0.021337	0.01374
0.013391	-0.021337	0.014531
0.0129	-0.021337	0.015322
0.012509	-0.021337	0.016113
0.012041	-0.021337	0.016904
0.01186	-0.021337	0.017696
0.011577	-0.021337	0.018487
0.011255	-0.021337	0.019278
0.010904	-0.021337	0.020069
0.010401	-0.021337	0.02086
0.009816	-0.021337	0.021651
0.0092282	-0.021337	0.022442
0.008642	-0.021337	0.023233
0.0080778	-0.021337	0.024024
0.0074845	-0.021337	0.024816
0.0067923	-0.021337	0.025607
0.0060955	-0.021337	0.026398
0.0053578	-0.021337	0.027189
0.0045685	-0.021337	0.02798
0.0037062	-0.021337	0.028771
0.0028076	-0.021337	0.029562
0.001903	-0.021337	0.030353
0.00098406	-0.021337	0.031144
0.000040773	-0.021337	0.031936
-0.00098529	-0.021337	0.032727
-0.0021821	-0.021337	0.033518
-0.0034258	-0.021337	0.034309
-0.0052819	-0.021337	0.0351
0.0064283	-0.020556	-0.0361
0.0071694	-0.020556	-0.035309
0.0078124	-0.020556	-0.034518
0.0084657	-0.020556	-0.033727
0.0090963	-0.020556	-0.032936
0.0096162	-0.020556	-0.032144
0.010098	-0.020556	-0.031353
0.010568	-0.020556	-0.030562
0.011052	-0.020556	-0.029771
0.011553	-0.020556	-0.02898
0.01206	-0.020556	-0.028189
0.012656	-0.020556	-0.027398
0.013234	-0.020556	-0.026607
0.013744	-0.020556	-0.025816
0.014189	-0.020556	-0.025024
0.014613	-0.020556	-0.024233
0.015066	-0.020556	-0.023442
0.015493	-0.020556	-0.022651
0.015888	-0.020556	-0.02186
0.01629	-0.020556	-0.021069
0.01666	-0.020556	-0.020278
0.016979	-0.020556	-0.019487
0.017288	-0.020556	-0.018696
0.017579	-0.020556	-0.017904
0.017856	-0.020556	-0.017113
0.018116	-0.020556	-0.016322
0.018379	-0.020556	-0.015531
0.01861	-0.020556	-0.01474
0.018827	-0.020556	-0.013949
0.01903	-0.020556	-0.013158
0.019219	-0.020556	-0.012367
0.019394	-0.020556	-0.011576
0.019555	-0.020556	-0.010784
0.019701	-0.020556	-0.0099933
0.019832	-0.020556	-0.0092022
0.019947	-0.020556	-0.0084111
0.020046	-0.020556	-0.00762
0.020127	-0.020556	-0.0068289
0.02019	-0.020556	-0.0060378
0.020235	-0.020556	-0.0052467
0.02026	-0.020556	-0.0044556
0.020264	-0.020556	-0.0036644
0.020248	-0.020556	-0.0028733
0.02021	-0.020556	-0.0020822
0.02015	-0.020556	-0.0012911
0.020068	-0.020556	-0.0005
0.019965	-0.020556	0.00029111
0.01984	-0.020556	0.0010822
0.019692	-0.020556	0.0018733
0.019522	-0.020556	0.0026644
0.019329	-0.020556	0.0034556
0.019112	-0.020556	0.0042467
0.01887	-0.020556	0.0050378
0.018584	-0.020556	0.0058289
0.0183	-0.020556	0.00662
0.017968	-0.020556	0.0074111
0.017617	-0.020556	0.0082022
0.01726	-0.020556	0.0089933
0.016867	-0.020556	0.0097844
0.016482	-0.020556	0.010576
0.016061	-0.020556	0.011367
0.015527	-0.020556	0.012158
0.014931	-0.020556	0.012949
0.014335	-0.020556	0.01374
0.013794	-0.020556	0.014531
0.013344	-0.020556	0.015322
0.013	-0.020556	0.016113
0.012618	-0.020556	0.016904
0.012377	-0.020556	0.017696
0.01208	-0.020556	0.018487
0.011768	-0.020556	0.019278
0.011387	-0.020556	0.020069
0.010895	-0.020556	0.02086
0.010292	-0.020556	0.021651
0.0096995	-0.020556	0.022442
0.0091409	-0.020556	0.023233
0.0085682	-0.020556	0.024024
0.0079607	-0.020556	0.024816
0.0072892	-0.020556	0.025607
0.0065751	-0.020556	0.026398
0.0058035	-0.020556	0.027189
0.0049865	-0.020556	0.02798
0.0041738	-0.020556	0.028771
0.0033064	-0.020556	0.029562
0.002389	-0.020556	0.030353
0.0014068	-0.020556	0.031144
0.00041135	-0.020556	0.031936
-0.00062573	-0.020556	0.032727
-0.0017298	-0.020556	0.033518
-0.0026328	-0.020556	0.034309
-0.0037129	-0.020556	0.0351
0.0075875	-0.019775	-0.0361
0.0076667	-0.019775	-0.035309
0.0081981	-0.019775	-0.034518
0.008856	-0.019775	-0.033727
0.009469	-0.019775	-0.032936
0.0099617	-0.019775	-0.032144
0.010442	-0.019775	-0.031353
0.01089	-0.019775	-0.030562
0.011353	-0.019775	-0.029771
0.011888	-0.019775	-0.02898
0.012476	-0.019775	-0.028189
0.013089	-0.019775	-0.027398
0.01364	-0.019775	-0.026607
0.014098	-0.019775	-0.025816
0.014523	-0.019775	-0.025024
0.014948	-0.019775	-0.024233
0.015391	-0.019775	-0.023442
0.015819	-0.019775	-0.022651
0.016203	-0.019775	-0.02186
0.016559	-0.019775	-0.021069
0.016897	-0.019775	-0.020278
0.017217	-0.019775	-0.019487
0.017528	-0.019775	-0.018696
0.017809	-0.019775	-0.017904
0.018086	-0.019775	-0.017113
0.018344	-0.019775	-0.016322
0.018604	-0.019775	-0.015531
0.018834	-0.019775	-0.01474
0.019057	-0.019775	-0.013949
0.019265	-0.019775	-0.013158
0.019459	-0.019775	-0.012367
0.019637	-0.019775	-0.011576
0.019801	-0.019775	-0.010784
0.01995	-0.019775	-0.0099933
0.020084	-0.019775	-0.0092022
0.020201	-0.019775	-0.0084111
0.020302	-0.019775	-0.00762
0.020385	-0.019775	-0.0068289
0.020449	-0.019775	-0.0060378
0.020494	-0.019775	-0.0052467
0.020519	-0.019775	-0.0044556
0.020524	-0.019775	-0.0036644
0.020506	-0.019775	-0.0028733
0.020467	-0.019775	-0.0020822
0.020405	-0.019775	-0.0012911
0.020321	-0.019775	-0.0005
0.020215	-0.019775	0.00029111
0.020086	-0.019775	0.0010822
0.019935	-0.019775	0.0018733
0.019761	-0.019775	0.0026644
0.019564	-0.019775	0.0034556
0.019345	-0.019775	0.0042467
0.019117	-0.019775	0.0050378
0.018847	-0.019775	0.0058289
0.018563	-0.019775	0.00662
0.018268	-0.019775	0.0074111
0.017955	-0.019775	0.0082022
0.017624	-0.019775	0.0089933
0.017234	-0.019775	0.0097844
0.016857	-0.019775	0.010576
0.016487	-0.019775	0.011367
0.016011	-0.019775	0.012158
0.015429	-0.019775	0.012949
0.01481	-0.019775	0.01374
0.014216	-0.019775	0.014531
0.013728	-0.019775	0.015322
0.013346	-0.019775	0.016113
0.012997	-0.019775	0.016904
0.012711	-0.019775	0.017696
0.012441	-0.019775	0.018487
0.012116	-0.019775	0.019278
0.011711	-0.019775	0.020069
0.011246	-0.019775	0.02086
0.010662	-0.019775	0.021651
0.010081	-0.019775	0.022442
0.0095148	-0.019775	0.023233
0.0089214	-0.019775	0.024024
0.0083083	-0.019775	0.024816
0.007617	-0.019775	0.025607
0.0069045	-0.019775	0.026398
0.0061499	-0.019775	0.027189
0.0053591	-0.019775	0.02798
0.004544	-0.019775	0.028771
0.0036968	-0.019775	0.029562
0.0028077	-0.019775	0.030353
0.0018728	-0.019775	0.031144
0.00090141	-0.019775	0.031936
-0.00010195	-0.019775	0.032727
-0.0011618	-0.019775	0.033518
-0.0020237	-0.019775	0.034309
-0.0023138	-0.019775	0.0351
0.0063468	-0.018994	-0.0361
0.007706	-0.018994	-0.035309
0.0084934	-0.018994	-0.034518
0.009135	-0.018994	-0.033727
0.0096946	-0.018994	-0.032936
0.010206	-0.018994	-0.032144
0.010662	-0.018994	-0.031353
0.011154	-0.018994	-0.030562
0.011613	-0.018994	-0.029771
0.012144	-0.018994	-0.02898
0.012742	-0.018994	-0.028189
0.013382	-0.018994	-0.027398
0.013918	-0.018994	-0.026607
0.0144	-0.018994	-0.025816
0.014845	-0.018994	-0.025024
0.015296	-0.018994	-0.024233
0.015732	-0.018994	-0.023442
0.016167	-0.018994	-0.022651
0.016546	-0.018994	-0.02186
0.01694	-0.018994	-0.021069
0.017279	-0.018994	-0.020278
0.017594	-0.018994	-0.019487
0.017896	-0.018994	-0.018696
0.018173	-0.018994	-0.017904
0.018437	-0.018994	-0.017113
0.018687	-0.018994	-0.016322
0.018925	-0.018994	-0.015531
0.019151	-0.018994	-0.01474
0.019364	-0.018994	-0.013949
0.019563	-0.018994	-0.013158
0.01975	-0.018994	-0.012367
0.019923	-0.018994	-0.011576
0.020083	-0.018994	-0.010784
0.020228	-0.018994	-0.0099933
0.020359	-0.018994	-0.0092022
0.020474	-0.018994	-0.0084111
0.020574	-0.018994	-0.00762
0.020657	-0.018994	-0.0068289
0.020722	-0.018994	-0.0060378
0.020769	-0.018994	-0.0052467
0.020797	-0.018994	-0.0044556
0.020805	-0.018994	-0.0036644
0.020792	-0.018994	-0.0028733
0.020758	-0.018994	-0.0020822
0.020703	-0.018994	-0.0012911
0.020626	-0.018994	-0.0005
0.020528	-0.018994	0.00029111
0.020409	-0.018994	0.0010822
0.020269	-0.018994	0.0018733
0.020108	-0.018994	0.0026644
0.019926	-0.018994	0.0034556
0.019722	-0.018994	0.0042467
0.019497	-0.018994	0.0050378
0.01925	-0.018994	0.0058289
0.01897	-0.018994	0.00662
0.018658	-0.018994	0.0074111
0.018329	-0.018994	0.0082022
0.017994	-0.018994	0.0089933
0.017595	-0.018994	0.0097844
0.017217	-0.018994	0.010576
0.016792	-0.018994	0.011367
0.016352	-0.018994	0.012158
0.015781	-0.018994	0.012949
0.015123	-0.018994	0.01374
0.014524	-0.018994	0.014531
0.013995	-0.018994	0.015322
0.01359	-0.018994	0.016113
0.013238	-0.018994	0.016904
0.012958	-0.018994	0.017696
0.012694	-0.018994	0.018487
0.012378	-0.018994	0.019278
0.011995	-0.018994	0.020069
0.011538	-0.018994	0.02086
0.010989	-0.018994	0.021651
0.0104	-0.018994	0.022442
0.0098419	-0.018994	0.023233
0.0092393	-0.018994	0.024024
0.0085791	-0.018994	0.024816
0.0078228	-0.018994	0.025607
0.007129	-0.018994	0.026398
0.0063844	-0.018994	0.027189
0.0056068	-0.018994	0.02798
0.0047961	-0.018994	0.028771
0.0039741	-0.018994	0.029562
0.0031067	-0.018994	0.030353
0.002184	-0.018994	0.031144
0.0012281	-0.018994	0.031936
0.00024215	-0.018994	0.032727
-0.00079414	-0.018994	0.033518
-0.0019938	-0.018994	0.034309
-0.0038249	-0.018994	0.0351
0.0077221	-0.018213	-0.0361
0.0083244	-0.018213	-0.035309
0.0089575	-0.018213	-0.034518
0.009565	-0.018213	-0.033727
0.01007	-0.018213	-0.032936
0.010562	-0.018213	-0.032144
0.011006	-0.018213	-0.031353
0.011542	-0.018213	-0.030562
0.01203	-0.018213	-0.029771
0.012513	-0.018213	-0.02898
0.013086	-0.018213	-0.028189
0.013629	-0.018213	-0.027398
0.014142	-0.018213	-0.026607
0.014623	-0.018213	-0.025816
0.015072	-0.018213	-0.025024
0.015531	-0.018213	-0.024233
0.015972	-0.018213	-0.023442
0.016391	-0.018213	-0.022651
0.016783	-0.018213	-0.02186
0.017169	-0.018213	-0.021069
0.017531	-0.018213	-0.020278
0.017854	-0.018213	-0.019487
0.018166	-0.018213	-0.018696
0.018463	-0.018213	-0.017904
0.01874	-0.018213	-0.017113
0.018993	-0.018213	-0.016322
0.019248	-0.018213	-0.015531
0.019475	-0.018213	-0.01474
0.019689	-0.018213	-0.013949
0.01989	-0.018213	-0.013158
0.020077	-0.018213	-0.012367
0.02025	-0.018213	-0.011576
0.02041	-0.018213	-0.010784
0.020555	-0.018213	-0.0099933
0.020686	-0.018213	-0.0092022
0.020802	-0.018213	-0.0084111
0.020902	-0.018213	-0.00762
0.020985	-0.018213	-0.0068289
0.021051	-0.018213	-0.0060378
0.021098	-0.018213	-0.0052467
0.021126	-0.018213	-0.0044556
0.021133	-0.018213	-0.0036644
0.02112	-0.018213	-0.0028733
0.021086	-0.018213	-0.0020822
0.02103	-0.018213	-0.0012911
0.020952	-0.018213	-0.0005
0.020853	-0.018213	0.00029111
0.020732	-0.018213	0.0010822
0.020589	-0.018213	0.0018733
0.020423	-0.018213	0.0026644
0.020234	-0.018213	0.0034556
0.020021	-0.018213	0.0042467
0.019783	-0.018213	0.0050378
0.019517	-0.018213	0.0058289
0.019227	-0.018213	0.00662
0.018908	-0.018213	0.0074111
0.018574	-0.018213	0.0082022
0.018218	-0.018213	0.0089933
0.017834	-0.018213	0.0097844
0.017451	-0.018213	0.010576
0.017055	-0.018213	0.011367
0.016608	-0.018213	0.012158
0.016123	-0.018213	0.012949
0.015566	-0.018213	0.01374
0.014949	-0.018213	0.014531
0.014421	-0.018213	0.015322
0.01395	-0.018213	0.016113
0.0136	-0.018213	0.016904
0.013334	-0.018213	0.017696
0.013084	-0.018213	0.018487
0.012793	-0.018213	0.019278
0.012433	-0.018213	0.020069
0.011985	-0.018213	0.02086
0.011461	-0.018213	0.021651
0.010889	-0.018213	0.022442
0.010316	-0.018213	0.023233
0.009718	-0.018213	0.024024
0.0090138	-0.018213	0.024816
0.008177	-0.018213	0.025607
0.0075003	-0.018213	0.026398
0.0067619	-0.018213	0.027189
0.0060004	-0.018213	0.02798
0.0051709	-0.018213	0.028771
0.0044022	-0.018213	0.029562
0.0035387	-0.018213	0.030353
0.0026689	-0.018213	0.031144
0.0017005	-0.018213	0.031936
0.0007639	-0.018213	0.032727
-0.00025996	-0.018213	0.033518
-0.0013243	-0.018213	0.034309
-0.0023355	-0.018213	0.0351
0.0087721	-0.017431	-0.0361
0.0087671	-0.017431	-0.035309
0.0092681	-0.017431	-0.034518
0.0098584	-0.017431	-0.033727
0.010358	-0.017431	-0.032936
0.010846	-0.017431	-0.032144
0.011321	-0.017431	-0.031353
0.01185	-0.017431	-0.030562
0.012363	-0.017431	-0.029771
0.012902	-0.017431	-0.02898
0.013497	-0.017431	-0.028189
0.014023	-0.017431	-0.027398
0.014504	-0.017431	-0.026607
0.014968	-0.017431	-0.025816
0.015405	-0.017431	-0.025024
0.015874	-0.017431	-0.024233
0.016294	-0.017431	-0.023442
0.016684	-0.017431	-0.022651
0.01706	-0.017431	-0.02186
0.017415	-0.017431	-0.021069
0.01775	-0.017431	-0.020278
0.018065	-0.017431	-0.019487
0.018365	-0.017431	-0.018696
0.01866	-0.017431	-0.017904
0.018943	-0.017431	-0.017113
0.019193	-0.017431	-0.016322
0.019436	-0.017431	-0.015531
0.019669	-0.017431	-0.01474
0.019888	-0.017431	-0.013949
0.020092	-0.017431	-0.013158
0.020283	-0.017431	-0.012367
0.02046	-0.017431	-0.011576
0.020622	-0.017431	-0.010784
0.020771	-0.017431	-0.0099933
0.020904	-0.017431	-0.0092022
0.021023	-0.017431	-0.0084111
0.021125	-0.017431	-0.00762
0.02121	-0.017431	-0.0068289
0.021277	-0.017431	-0.0060378
0.021326	-0.017431	-0.0052467
0.021354	-0.017431	-0.0044556
0.021361	-0.017431	-0.0036644
0.021347	-0.017431	-0.0028733
0.021311	-0.017431	-0.0020822
0.021253	-0.017431	-0.0012911
0.021174	-0.017431	-0.0005
0.021073	-0.017431	0.00029111
0.02095	-0.017431	0.0010822
0.020806	-0.017431	0.0018733
0.02064	-0.017431	0.0026644
0.020452	-0.017431	0.0034556
0.020241	-0.017431	0.0042467
0.020004	-0.017431	0.0050378
0.019751	-0.017431	0.0058289
0.019478	-0.017431	0.00662
0.019203	-0.017431	0.0074111
0.018891	-0.017431	0.0082022
0.018541	-0.017431	0.0089933
0.018184	-0.017431	0.0097844
0.017816	-0.017431	0.010576
0.017443	-0.017431	0.011367
0.017021	-0.017431	0.012158
0.016574	-0.017431	0.012949
0.016028	-0.017431	0.01374
0.015423	-0.017431	0.014531
0.014855	-0.017431	0.015322
0.014374	-0.017431	0.016113
0.013971	-0.017431	0.016904
0.013661	-0.017431	0.017696
0.013371	-0.017431	0.018487
0.013071	-0.017431	0.019278
0.012747	-0.017431	0.020069
0.012312	-0.017431	0.02086
0.011806	-0.017431	0.021651
0.011277	-0.017431	0.022442
0.010682	-0.017431	0.023233
0.010064	-0.017431	0.024024
0.0094045	-0.017431	0.024816
0.0087035	-0.017431	0.025607
0.0080088	-0.017431	0.026398
0.0072451	-0.017431	0.027189
0.0064717	-0.017431	0.02798
0.0056694	-0.017431	0.028771
0.0048638	-0.017431	0.029562
0.0040214	-0.017431	0.030353
0.0031516	-0.017431	0.031144
0.0022398	-0.017431	0.031936
0.0013068	-0.017431	0.032727
0.00030614	-0.017431	0.033518
-0.00058887	-0.017431	0.034309
-0.00082926	-0.017431	0.0351
0.0074646	-0.01665	-0.0361
0.0086975	-0.01665	-0.035309
0.0094467	-0.01665	-0.034518
0.010031	-0.01665	-0.033727
0.010514	-0.01665	-0.032936
0.01105	-0.01665	-0.032144
0.011548	-0.01665	-0.031353
0.012072	-0.01665	-0.030562
0.012579	-0.01665	-0.029771
0.01316	-0.01665	-0.02898
0.013765	-0.01665	-0.028189
0.014264	-0.01665	-0.027398
0.014754	-0.01665	-0.026607
0.015237	-0.01665	-0.025816
0.015706	-0.01665	-0.025024
0.016167	-0.01665	-0.024233
0.016597	-0.01665	-0.023442
0.016994	-0.01665	-0.022651
0.017393	-0.01665	-0.02186
0.01774	-0.01665	-0.021069
0.018086	-0.01665	-0.020278
0.018403	-0.01665	-0.019487
0.018702	-0.01665	-0.018696
0.019004	-0.01665	-0.017904
0.019269	-0.01665	-0.017113
0.01952	-0.01665	-0.016322
0.019758	-0.01665	-0.015531
0.019983	-0.01665	-0.01474
0.020195	-0.01665	-0.013949
0.020394	-0.01665	-0.013158
0.02058	-0.01665	-0.012367
0.020753	-0.01665	-0.011576
0.020913	-0.01665	-0.010784
0.021059	-0.01665	-0.0099933
0.021191	-0.01665	-0.0092022
0.021308	-0.01665	-0.0084111
0.02141	-0.01665	-0.00762
0.021495	-0.01665	-0.0068289
0.021563	-0.01665	-0.0060378
0.021612	-0.01665	-0.0052467
0.021642	-0.01665	-0.0044556
0.021651	-0.01665	-0.0036644
0.02164	-0.01665	-0.0028733
0.021607	-0.01665	-0.0020822
0.021554	-0.01665	-0.0012911
0.021479	-0.01665	-0.0005
0.021385	-0.01665	0.00029111
0.021269	-0.01665	0.0010822
0.021134	-0.01665	0.0018733
0.020977	-0.01665	0.0026644
0.020799	-0.01665	0.0034556
0.020599	-0.01665	0.0042467
0.02036	-0.01665	0.0050378
0.020118	-0.01665	0.0058289
0.019833	-0.01665	0.00662
0.019559	-0.01665	0.0074111
0.019233	-0.01665	0.0082022
0.018877	-0.01665	0.0089933
0.018517	-0.01665	0.0097844
0.018133	-0.01665	0.010576
0.017751	-0.01665	0.011367
0.017317	-0.01665	0.012158
0.016881	-0.01665	0.012949
0.016323	-0.01665	0.01374
0.015727	-0.01665	0.014531
0.015142	-0.01665	0.015322
0.01465	-0.01665	0.016113
0.014204	-0.01665	0.016904
0.013857	-0.01665	0.017696
0.013552	-0.01665	0.018487
0.013308	-0.01665	0.019278
0.012978	-0.01665	0.020069
0.012587	-0.01665	0.02086
0.012112	-0.01665	0.021651
0.011597	-0.01665	0.022442
0.011027	-0.01665	0.023233
0.010418	-0.01665	0.024024
0.0097527	-0.01665	0.024816
0.0090792	-0.01665	0.025607
0.0083677	-0.01665	0.026398
0.007606	-0.01665	0.027189
0.006816	-0.01665	0.02798
0.0060114	-0.01665	0.028771
0.0052007	-0.01665	0.029562
0.0043678	-0.01665	0.030353
0.0035096	-0.01665	0.031144
0.0026233	-0.01665	0.031936
0.0016967	-0.01665	0.032727
0.00068591	-0.01665	0.033518
-0.00051634	-0.01665	0.034309
-0.0023076	-0.01665	0.0351
0.0084273	-0.015869	-0.0361
0.0091176	-0.015869	-0.035309
0.0097921	-0.015869	-0.034518
